time,StockID,price,StreamID,dataSetkey
2024-11-25 05:07:11,ForexALLNoExpiry,359.67,ForexALLNoExpiry,Forex
2024-04-19 12:51:11,ForexALLNoExpiry,650.86,ForexALLNoExpiry,Forex
2024-12-13 11:36:36,ForexALLNoExpiry,552.82,ForexALLNoExpiry,Forex
2025-02-21 09:54:42,ForexALLNoExpiry,803.41,ForexALLNoExpiry,Forex
2025-02-07 12:20:57,ForexALLNoExpiry,272.53,ForexALLNoExpiry,Forex
2023-12-09 11:44:42,ForexALLNoExpiry,930.98,ForexALLNoExpiry,Forex
2024-04-10 05:24:34,ForexALLNoExpiry,764.38,ForexALLNoExpiry,Forex
2024-01-13 12:24:46,ForexALLNoExpiry,891.32,ForexALLNoExpiry,Forex
2023-12-06 22:17:06,ForexALLNoExpiry,321.67,ForexALLNoExpiry,Forex
2024-06-03 19:54:51,ForexALLNoExpiry,871.52,ForexALLNoExpiry,Forex
2024-10-18 08:33:32,ForexALLNoExpiry,900.89,ForexALLNoExpiry,Forex
2024-01-29 12:57:27,ForexALLNoExpiry,863.23,ForexALLNoExpiry,Forex
2024-10-30 17:49:53,ForexALLNoExpiry,912.55,ForexALLNoExpiry,Forex
2023-11-30 04:46:40,ForexALLNoExpiry,718.39,ForexALLNoExpiry,Forex
2024-02-19 14:48:46,ForexALLNoExpiry,967.99,ForexALLNoExpiry,Forex
2024-01-01 13:01:49,ForexALLNoExpiry,595.04,ForexALLNoExpiry,Forex
2024-02-11 08:55:43,ForexALLNoExpiry,576.68,ForexALLNoExpiry,Forex
2024-06-04 18:09:41,ForexALLNoExpiry,525.47,ForexALLNoExpiry,Forex
2023-07-24 18:41:14,ForexALLNoExpiry,633.13,ForexALLNoExpiry,Forex
2023-07-29 06:10:47,ForexALLNoExpiry,880.2,ForexALLNoExpiry,Forex
2024-12-08 11:22:14,ForexALLNoExpiry,261.15,ForexALLNoExpiry,Forex
2025-01-27 01:25:27,ForexALLNoExpiry,717.02,ForexALLNoExpiry,Forex
2024-08-27 07:14:26,ForexALLNoExpiry,182.03,ForexALLNoExpiry,Forex
2024-03-12 04:10:08,ForexALLNoExpiry,871.65,ForexALLNoExpiry,Forex
2023-12-21 11:31:34,ForexALLNoExpiry,128.45,ForexALLNoExpiry,Forex
2025-02-10 20:02:11,ForexALLNoExpiry,128,ForexALLNoExpiry,Forex
2024-05-09 12:57:57,ForexALLNoExpiry,809.68,ForexALLNoExpiry,Forex
2023-06-25 06:09:47,ForexALLNoExpiry,734.5,ForexALLNoExpiry,Forex
2024-04-29 00:30:31,ForexALLNoExpiry,245.03,ForexALLNoExpiry,Forex
2024-07-14 04:44:56,ForexALLNoExpiry,836.47,ForexALLNoExpiry,Forex
2024-04-10 05:52:16,ForexALLNoExpiry,425.83,ForexALLNoExpiry,Forex
2024-05-12 07:46:34,ForexALLNoExpiry,274.01,ForexALLNoExpiry,Forex
2024-01-21 23:49:08,ForexALLNoExpiry,157.03,ForexALLNoExpiry,Forex
2024-08-16 03:34:55,ForexALLNoExpiry,507.66,ForexALLNoExpiry,Forex
2023-09-21 01:43:12,ForexALLNoExpiry,808.4,ForexALLNoExpiry,Forex
2024-06-23 20:10:47,ForexALLNoExpiry,165.59,ForexALLNoExpiry,Forex
2023-09-19 19:29:24,ForexALLNoExpiry,686.22,ForexALLNoExpiry,Forex
2024-06-26 03:48:49,ForexALLNoExpiry,108.43,ForexALLNoExpiry,Forex
2024-07-15 06:51:56,ForexALLNoExpiry,169.11,ForexALLNoExpiry,Forex
2024-03-22 18:24:02,ForexALLNoExpiry,423.56,ForexALLNoExpiry,Forex
2023-08-28 07:59:12,ForexALLNoExpiry,612.68,ForexALLNoExpiry,Forex
2023-09-27 12:15:31,ForexALLNoExpiry,426.52,ForexALLNoExpiry,Forex
2025-02-04 18:03:04,ForexALLNoExpiry,574.9,ForexALLNoExpiry,Forex
2024-08-23 10:49:15,ForexALLNoExpiry,120.11,ForexALLNoExpiry,Forex
2023-12-19 21:28:00,ForexALLNoExpiry,578.9,ForexALLNoExpiry,Forex
2023-09-30 06:02:14,ForexALLNoExpiry,142.34,ForexALLNoExpiry,Forex
2025-03-03 20:01:10,ForexALLNoExpiry,426.31,ForexALLNoExpiry,Forex
2023-07-20 15:15:13,ForexALLNoExpiry,308.22,ForexALLNoExpiry,Forex
2025-01-03 15:23:41,ForexALLNoExpiry,787.05,ForexALLNoExpiry,Forex
2024-10-26 18:44:58,ForexALLNoExpiry,795.86,ForexALLNoExpiry,Forex
2023-08-11 12:09:47,ForexALLNoExpiry,294.17,ForexALLNoExpiry,Forex
2024-04-24 09:40:34,ForexALLNoExpiry,417.28,ForexALLNoExpiry,Forex
2023-11-11 19:54:07,ForexALLNoExpiry,986.8,ForexALLNoExpiry,Forex
2024-06-13 02:35:23,ForexALLNoExpiry,305.84,ForexALLNoExpiry,Forex
2023-10-08 09:23:09,ForexALLNoExpiry,596.28,ForexALLNoExpiry,Forex
2025-02-01 11:48:19,ForexALLNoExpiry,440.25,ForexALLNoExpiry,Forex
2024-02-20 22:30:30,ForexALLNoExpiry,438.3,ForexALLNoExpiry,Forex
2024-05-15 10:41:51,ForexALLNoExpiry,696.53,ForexALLNoExpiry,Forex
2023-09-10 17:38:01,ForexALLNoExpiry,715.8,ForexALLNoExpiry,Forex
2024-12-03 06:15:45,ForexALLNoExpiry,127.74,ForexALLNoExpiry,Forex
2024-05-09 10:22:14,ForexALLNoExpiry,503.83,ForexALLNoExpiry,Forex
2023-10-24 02:42:08,ForexALLNoExpiry,575.14,ForexALLNoExpiry,Forex
2024-07-15 06:46:59,ForexALLNoExpiry,634.44,ForexALLNoExpiry,Forex
2024-09-22 17:04:33,ForexALLNoExpiry,575.78,ForexALLNoExpiry,Forex
2023-09-10 22:38:58,ForexALLNoExpiry,831.03,ForexALLNoExpiry,Forex
2025-02-01 06:55:40,ForexALLNoExpiry,150.94,ForexALLNoExpiry,Forex
2024-02-03 06:39:23,ForexALLNoExpiry,392.99,ForexALLNoExpiry,Forex
2025-01-15 13:05:52,ForexALLNoExpiry,873.28,ForexALLNoExpiry,Forex
2024-06-10 11:36:44,ForexALLNoExpiry,603.68,ForexALLNoExpiry,Forex
2024-11-12 02:50:15,ForexALLNoExpiry,948.56,ForexALLNoExpiry,Forex
2025-02-23 00:28:29,ForexALLNoExpiry,433.89,ForexALLNoExpiry,Forex
2023-10-26 08:53:02,ForexALLNoExpiry,718.98,ForexALLNoExpiry,Forex
2024-07-12 09:35:04,ForexALLNoExpiry,807.85,ForexALLNoExpiry,Forex
2024-02-16 14:03:57,ForexALLNoExpiry,756.68,ForexALLNoExpiry,Forex
2024-05-04 00:51:09,ForexALLNoExpiry,308.57,ForexALLNoExpiry,Forex
2024-03-12 09:25:13,ForexALLNoExpiry,523.77,ForexALLNoExpiry,Forex
2025-02-19 23:27:17,ForexALLNoExpiry,417.53,ForexALLNoExpiry,Forex
2024-01-08 20:08:34,ForexALLNoExpiry,289.66,ForexALLNoExpiry,Forex
2025-01-29 11:50:23,ForexALLNoExpiry,704.4,ForexALLNoExpiry,Forex
2025-02-04 22:44:30,ForexALLNoExpiry,229.57,ForexALLNoExpiry,Forex
2024-02-26 18:57:14,ForexALLNoExpiry,453.65,ForexALLNoExpiry,Forex
2025-01-06 23:23:23,ForexALLNoExpiry,132.29,ForexALLNoExpiry,Forex
2024-08-09 19:00:39,ForexALLNoExpiry,358.54,ForexALLNoExpiry,Forex
2023-08-28 21:22:52,ForexALLNoExpiry,787.19,ForexALLNoExpiry,Forex
2024-01-21 02:13:18,ForexALLNoExpiry,579,ForexALLNoExpiry,Forex
2024-07-18 17:33:07,ForexALLNoExpiry,151.48,ForexALLNoExpiry,Forex
2024-01-23 12:38:31,ForexALLNoExpiry,374.58,ForexALLNoExpiry,Forex
2025-02-19 01:11:16,ForexALLNoExpiry,239.3,ForexALLNoExpiry,Forex
2024-09-19 04:45:22,ForexALLNoExpiry,964.05,ForexALLNoExpiry,Forex
2024-07-28 06:33:01,ForexALLNoExpiry,337.43,ForexALLNoExpiry,Forex
2024-11-04 13:01:59,ForexALLNoExpiry,385.92,ForexALLNoExpiry,Forex
2024-05-01 03:55:51,ForexALLNoExpiry,644.24,ForexALLNoExpiry,Forex
2024-05-05 07:56:26,ForexALLNoExpiry,897.38,ForexALLNoExpiry,Forex
2024-08-09 21:49:56,ForexALLNoExpiry,593.99,ForexALLNoExpiry,Forex
2024-06-13 07:16:55,ForexALLNoExpiry,765.96,ForexALLNoExpiry,Forex
2023-09-12 09:42:48,ForexALLNoExpiry,226.71,ForexALLNoExpiry,Forex
2024-08-25 10:08:30,ForexALLNoExpiry,964.13,ForexALLNoExpiry,Forex
2024-06-13 09:46:46,ForexALLNoExpiry,394.11,ForexALLNoExpiry,Forex
2024-04-17 15:33:35,ForexALLNoExpiry,651.18,ForexALLNoExpiry,Forex
2024-04-18 20:03:00,ForexALLNoExpiry,646.86,ForexALLNoExpiry,Forex
2023-06-23 23:31:42,ForexALLNoExpiry,221.52,ForexALLNoExpiry,Forex
2023-09-17 10:45:38,ForexALLNoExpiry,447.08,ForexALLNoExpiry,Forex
2025-01-01 01:25:51,ForexALLNoExpiry,570.88,ForexALLNoExpiry,Forex
2023-09-04 03:41:36,ForexALLNoExpiry,189.6,ForexALLNoExpiry,Forex
2024-03-23 12:34:19,ForexALLNoExpiry,349,ForexALLNoExpiry,Forex
2024-07-05 01:23:30,ForexALLNoExpiry,737.24,ForexALLNoExpiry,Forex
2024-04-03 19:45:37,ForexALLNoExpiry,431.74,ForexALLNoExpiry,Forex
2024-03-24 17:31:12,ForexALLNoExpiry,404.64,ForexALLNoExpiry,Forex
2024-02-22 16:26:08,ForexALLNoExpiry,193.62,ForexALLNoExpiry,Forex
2024-10-10 06:14:24,ForexALLNoExpiry,130.73,ForexALLNoExpiry,Forex
2024-08-08 17:40:58,ForexALLNoExpiry,365.88,ForexALLNoExpiry,Forex
2024-08-22 19:48:35,ForexALLNoExpiry,493.03,ForexALLNoExpiry,Forex
2024-06-12 08:26:42,ForexALLNoExpiry,373.32,ForexALLNoExpiry,Forex
2023-09-25 14:47:16,ForexALLNoExpiry,870.82,ForexALLNoExpiry,Forex
2023-08-03 22:03:54,ForexALLNoExpiry,212.77,ForexALLNoExpiry,Forex
2023-08-21 08:03:49,ForexALLNoExpiry,608.04,ForexALLNoExpiry,Forex
2024-08-25 20:20:39,ForexALLNoExpiry,855.18,ForexALLNoExpiry,Forex
2024-01-02 11:31:35,ForexALLNoExpiry,567.55,ForexALLNoExpiry,Forex
2024-07-23 21:18:55,ForexALLNoExpiry,910.09,ForexALLNoExpiry,Forex
2024-01-11 18:00:25,ForexALLNoExpiry,367.4,ForexALLNoExpiry,Forex
2024-07-16 20:24:47,ForexALLNoExpiry,657.58,ForexALLNoExpiry,Forex
2023-09-17 21:46:16,ForexALLNoExpiry,753.76,ForexALLNoExpiry,Forex
2023-10-31 04:46:26,ForexALLNoExpiry,237.2,ForexALLNoExpiry,Forex
2024-05-25 11:32:09,ForexALLNoExpiry,145.66,ForexALLNoExpiry,Forex
2023-06-26 07:54:20,ForexALLNoExpiry,164.21,ForexALLNoExpiry,Forex
2024-04-29 17:33:07,ForexALLNoExpiry,935.07,ForexALLNoExpiry,Forex
2024-11-20 06:15:24,ForexALLNoExpiry,918.57,ForexALLNoExpiry,Forex
2023-12-11 03:42:28,ForexALLNoExpiry,941.52,ForexALLNoExpiry,Forex
2025-02-19 22:45:24,ForexALLNoExpiry,552.34,ForexALLNoExpiry,Forex
2025-02-24 02:43:27,ForexALLNoExpiry,576.32,ForexALLNoExpiry,Forex
2024-04-26 21:31:02,ForexALLNoExpiry,678.12,ForexALLNoExpiry,Forex
2024-10-15 03:42:57,ForexALLNoExpiry,169.83,ForexALLNoExpiry,Forex
2024-01-21 17:19:41,ForexALLNoExpiry,216.06,ForexALLNoExpiry,Forex
2024-12-02 22:04:59,ForexALLNoExpiry,577.31,ForexALLNoExpiry,Forex
2023-09-07 12:11:52,ForexALLNoExpiry,386.27,ForexALLNoExpiry,Forex
2024-09-30 01:53:04,ForexALLNoExpiry,685.28,ForexALLNoExpiry,Forex
2024-08-31 08:25:24,ForexALLNoExpiry,105.03,ForexALLNoExpiry,Forex
2024-07-14 01:05:27,ForexALLNoExpiry,427.74,ForexALLNoExpiry,Forex
2024-09-30 00:34:04,ForexALLNoExpiry,547.67,ForexALLNoExpiry,Forex
2024-12-10 11:32:30,ForexALLNoExpiry,521.41,ForexALLNoExpiry,Forex
2023-09-02 13:01:28,ForexALLNoExpiry,216.98,ForexALLNoExpiry,Forex
2023-06-17 08:57:50,ForexALLNoExpiry,944.18,ForexALLNoExpiry,Forex
2025-02-21 17:00:28,ForexALLNoExpiry,206.29,ForexALLNoExpiry,Forex
2023-10-06 00:26:19,ForexALLNoExpiry,185.31,ForexALLNoExpiry,Forex
2023-09-29 20:41:54,ForexALLNoExpiry,996.12,ForexALLNoExpiry,Forex
2024-06-09 09:28:29,ForexALLNoExpiry,249.29,ForexALLNoExpiry,Forex
2023-08-01 07:26:32,ForexALLNoExpiry,651.42,ForexALLNoExpiry,Forex
2024-11-10 07:16:26,ForexALLNoExpiry,293.95,ForexALLNoExpiry,Forex
2023-12-09 04:52:42,ForexALLNoExpiry,113.91,ForexALLNoExpiry,Forex
2024-08-08 01:32:00,ForexALLNoExpiry,701.16,ForexALLNoExpiry,Forex
2023-07-14 01:15:22,ForexALLNoExpiry,914.57,ForexALLNoExpiry,Forex
2024-12-14 20:26:27,ForexALLNoExpiry,241.49,ForexALLNoExpiry,Forex
2024-04-29 00:22:54,ForexALLNoExpiry,754.99,ForexALLNoExpiry,Forex
2024-04-01 09:26:30,ForexALLNoExpiry,899.05,ForexALLNoExpiry,Forex
2023-06-29 23:40:21,ForexALLNoExpiry,376.22,ForexALLNoExpiry,Forex
2023-10-11 19:53:34,ForexALLNoExpiry,566.31,ForexALLNoExpiry,Forex
2023-11-16 12:11:35,ForexALLNoExpiry,343.7,ForexALLNoExpiry,Forex
2024-02-25 04:42:57,ForexALLNoExpiry,589.54,ForexALLNoExpiry,Forex
2024-05-12 02:50:57,ForexALLNoExpiry,698.66,ForexALLNoExpiry,Forex
2024-12-16 03:06:12,ForexALLNoExpiry,329.42,ForexALLNoExpiry,Forex
2024-06-25 14:03:30,ForexALLNoExpiry,254.2,ForexALLNoExpiry,Forex
2024-02-10 23:18:12,ForexALLNoExpiry,706.83,ForexALLNoExpiry,Forex
2024-06-25 02:41:07,ForexALLNoExpiry,391.27,ForexALLNoExpiry,Forex
2024-03-28 06:37:16,ForexALLNoExpiry,830.68,ForexALLNoExpiry,Forex
2024-01-20 07:54:28,ForexALLNoExpiry,789.53,ForexALLNoExpiry,Forex
2024-07-04 23:02:32,ForexALLNoExpiry,871.97,ForexALLNoExpiry,Forex
2024-06-03 14:23:40,ForexALLNoExpiry,829.25,ForexALLNoExpiry,Forex
2023-08-01 09:34:01,ForexALLNoExpiry,969.78,ForexALLNoExpiry,Forex
2024-05-03 01:09:00,ForexALLNoExpiry,685.44,ForexALLNoExpiry,Forex
2024-09-04 07:05:22,ForexALLNoExpiry,505.14,ForexALLNoExpiry,Forex
2024-11-22 16:29:15,ForexALLNoExpiry,459.59,ForexALLNoExpiry,Forex
2024-04-30 18:38:35,ForexALLNoExpiry,497.67,ForexALLNoExpiry,Forex
2024-06-24 21:20:18,ForexALLNoExpiry,377.86,ForexALLNoExpiry,Forex
2023-10-08 03:55:34,ForexALLNoExpiry,419.84,ForexALLNoExpiry,Forex
2024-04-03 16:30:27,ForexALLNoExpiry,856.18,ForexALLNoExpiry,Forex
2024-02-04 05:28:10,ForexALLNoExpiry,701.67,ForexALLNoExpiry,Forex
2024-12-20 17:51:38,ForexALLNoExpiry,259.68,ForexALLNoExpiry,Forex
2024-12-11 07:18:46,ForexALLNoExpiry,796.47,ForexALLNoExpiry,Forex
2023-08-23 02:52:48,ForexALLNoExpiry,371.97,ForexALLNoExpiry,Forex
2024-03-04 07:48:46,ForexALLNoExpiry,979.59,ForexALLNoExpiry,Forex
2024-12-21 08:53:21,ForexALLNoExpiry,317.7,ForexALLNoExpiry,Forex
2023-10-09 08:58:23,ForexALLNoExpiry,252.67,ForexALLNoExpiry,Forex
2024-03-20 18:46:47,ForexALLNoExpiry,151.26,ForexALLNoExpiry,Forex
2024-04-28 13:42:18,ForexALLNoExpiry,604.62,ForexALLNoExpiry,Forex
2023-08-30 14:13:48,ForexALLNoExpiry,869.08,ForexALLNoExpiry,Forex
2024-01-16 17:30:14,ForexALLNoExpiry,778.09,ForexALLNoExpiry,Forex
2024-01-27 23:04:37,ForexALLNoExpiry,892.95,ForexALLNoExpiry,Forex
2024-06-17 01:09:57,ForexALLNoExpiry,495.64,ForexALLNoExpiry,Forex
2024-02-07 12:44:58,ForexALLNoExpiry,431.56,ForexALLNoExpiry,Forex
2024-04-29 03:01:02,ForexALLNoExpiry,306.91,ForexALLNoExpiry,Forex
2025-03-01 23:28:32,ForexALLNoExpiry,247.61,ForexALLNoExpiry,Forex
2023-09-13 11:31:30,ForexALLNoExpiry,179.99,ForexALLNoExpiry,Forex
2023-09-22 00:00:36,ForexALLNoExpiry,443.07,ForexALLNoExpiry,Forex
2024-06-19 03:16:03,ForexALLNoExpiry,235.43,ForexALLNoExpiry,Forex
2023-09-17 22:24:54,ForexALLNoExpiry,288.51,ForexALLNoExpiry,Forex
2023-06-21 09:23:24,ForexALLNoExpiry,786.98,ForexALLNoExpiry,Forex
2023-10-20 15:47:39,ForexALLNoExpiry,777.2,ForexALLNoExpiry,Forex
2024-08-08 18:06:35,ForexALLNoExpiry,324.83,ForexALLNoExpiry,Forex
2024-11-04 03:38:12,ForexALLNoExpiry,470.37,ForexALLNoExpiry,Forex
2024-05-06 15:02:10,ForexALLNoExpiry,751.15,ForexALLNoExpiry,Forex
2024-09-17 08:31:16,ForexALLNoExpiry,915.11,ForexALLNoExpiry,Forex
2024-02-05 00:46:41,ForexALLNoExpiry,989.42,ForexALLNoExpiry,Forex
2023-11-16 02:57:54,ForexALLNoExpiry,580.1,ForexALLNoExpiry,Forex
2024-11-15 07:36:52,ForexALLNoExpiry,385.17,ForexALLNoExpiry,Forex
2025-01-22 06:24:49,ForexALLNoExpiry,372.62,ForexALLNoExpiry,Forex
2023-09-27 05:16:55,ForexALLNoExpiry,827.48,ForexALLNoExpiry,Forex
2024-10-28 05:42:05,ForexALLNoExpiry,980.55,ForexALLNoExpiry,Forex
2024-02-07 20:21:46,ForexALLNoExpiry,757.09,ForexALLNoExpiry,Forex
2024-03-29 10:50:23,ForexALLNoExpiry,908.76,ForexALLNoExpiry,Forex
2024-09-06 22:00:50,ForexALLNoExpiry,209.05,ForexALLNoExpiry,Forex
2024-01-01 08:36:37,ForexALLNoExpiry,450.24,ForexALLNoExpiry,Forex
2024-10-20 06:59:51,ForexALLNoExpiry,839.21,ForexALLNoExpiry,Forex
2024-03-30 21:49:43,ForexALLNoExpiry,504.79,ForexALLNoExpiry,Forex
2023-07-24 01:00:30,ForexALLNoExpiry,929.48,ForexALLNoExpiry,Forex
2025-01-13 01:34:00,ForexALLNoExpiry,274.83,ForexALLNoExpiry,Forex
2023-08-23 14:06:53,ForexALLNoExpiry,963.85,ForexALLNoExpiry,Forex
2024-09-27 13:47:09,ForexALLNoExpiry,264.59,ForexALLNoExpiry,Forex
2024-09-07 04:20:32,ForexALLNoExpiry,935.38,ForexALLNoExpiry,Forex
2024-04-09 02:37:30,ForexALLNoExpiry,566.37,ForexALLNoExpiry,Forex
2024-01-12 02:41:49,ForexALLNoExpiry,167.02,ForexALLNoExpiry,Forex
2025-02-02 13:09:39,ForexALLNoExpiry,527.67,ForexALLNoExpiry,Forex
2024-12-05 18:45:07,ForexALLNoExpiry,750.95,ForexALLNoExpiry,Forex
2024-05-13 13:21:55,ForexALLNoExpiry,336.85,ForexALLNoExpiry,Forex
2023-10-16 08:28:58,ForexALLNoExpiry,441.31,ForexALLNoExpiry,Forex
2023-08-26 07:36:48,ForexALLNoExpiry,742.15,ForexALLNoExpiry,Forex
2024-03-04 01:41:20,ForexALLNoExpiry,554.17,ForexALLNoExpiry,Forex
2024-08-28 14:47:43,ForexALLNoExpiry,582.9,ForexALLNoExpiry,Forex
2024-05-03 02:39:10,ForexALLNoExpiry,174.75,ForexALLNoExpiry,Forex
2024-02-17 10:45:43,ForexALLNoExpiry,568.4,ForexALLNoExpiry,Forex
2024-06-22 07:59:08,ForexALLNoExpiry,566.46,ForexALLNoExpiry,Forex
2024-12-24 20:04:32,ForexALLNoExpiry,888.51,ForexALLNoExpiry,Forex
2023-11-09 23:49:12,ForexALLNoExpiry,329.95,ForexALLNoExpiry,Forex
2024-06-22 13:17:12,ForexALLNoExpiry,826.79,ForexALLNoExpiry,Forex
2025-02-16 19:15:28,ForexALLNoExpiry,853.38,ForexALLNoExpiry,Forex
2023-11-06 04:25:26,ForexALLNoExpiry,793.9,ForexALLNoExpiry,Forex
2024-07-29 22:37:00,ForexALLNoExpiry,370.06,ForexALLNoExpiry,Forex
2023-08-22 07:45:34,ForexALLNoExpiry,474,ForexALLNoExpiry,Forex
2024-09-12 10:36:02,ForexALLNoExpiry,912.56,ForexALLNoExpiry,Forex
2024-08-16 09:37:36,ForexALLNoExpiry,220.29,ForexALLNoExpiry,Forex
2023-07-09 05:23:43,ForexALLNoExpiry,339.38,ForexALLNoExpiry,Forex
2023-12-22 02:40:37,ForexALLNoExpiry,618.65,ForexALLNoExpiry,Forex
2025-01-10 11:25:39,ForexALLNoExpiry,972.95,ForexALLNoExpiry,Forex
2023-07-26 04:58:40,ForexALLNoExpiry,880.86,ForexALLNoExpiry,Forex
2023-09-08 06:47:49,ForexALLNoExpiry,519.81,ForexALLNoExpiry,Forex
2024-06-07 23:41:34,ForexALLNoExpiry,760.43,ForexALLNoExpiry,Forex
2024-10-04 11:22:05,ForexALLNoExpiry,767.94,ForexALLNoExpiry,Forex
2023-08-12 06:13:28,ForexALLNoExpiry,273.67,ForexALLNoExpiry,Forex
2023-10-02 07:18:19,ForexALLNoExpiry,134.87,ForexALLNoExpiry,Forex
2024-04-11 02:18:44,ForexALLNoExpiry,523.49,ForexALLNoExpiry,Forex
2023-12-09 19:52:16,ForexALLNoExpiry,996.09,ForexALLNoExpiry,Forex
2024-01-20 08:54:12,ForexALLNoExpiry,318.56,ForexALLNoExpiry,Forex
2024-05-05 05:38:07,ForexALLNoExpiry,833.99,ForexALLNoExpiry,Forex
2024-05-20 07:07:36,ForexALLNoExpiry,553.38,ForexALLNoExpiry,Forex
2023-08-02 20:47:45,ForexALLNoExpiry,908.09,ForexALLNoExpiry,Forex
2024-05-19 21:50:16,ForexALLNoExpiry,501.09,ForexALLNoExpiry,Forex
2024-11-23 17:35:26,ForexALLNoExpiry,817.3,ForexALLNoExpiry,Forex
2024-08-24 13:43:48,ForexALLNoExpiry,643.53,ForexALLNoExpiry,Forex
2023-11-21 07:02:01,ForexALLNoExpiry,763.85,ForexALLNoExpiry,Forex
2024-11-27 11:02:27,ForexALLNoExpiry,734.35,ForexALLNoExpiry,Forex
2024-04-03 07:13:05,ForexALLNoExpiry,763.12,ForexALLNoExpiry,Forex
2024-10-29 22:07:07,ForexALLNoExpiry,295.78,ForexALLNoExpiry,Forex
2023-08-15 13:06:40,ForexALLNoExpiry,497.14,ForexALLNoExpiry,Forex
2024-08-12 13:59:43,ForexALLNoExpiry,873.15,ForexALLNoExpiry,Forex
2024-03-18 01:35:46,ForexALLNoExpiry,356.81,ForexALLNoExpiry,Forex
2024-12-23 03:44:23,ForexALLNoExpiry,117.56,ForexALLNoExpiry,Forex
2025-02-15 18:45:10,ForexALLNoExpiry,710.74,ForexALLNoExpiry,Forex
2024-05-24 05:16:17,ForexALLNoExpiry,979.75,ForexALLNoExpiry,Forex
2023-08-22 02:06:51,ForexALLNoExpiry,606.86,ForexALLNoExpiry,Forex
2025-01-14 16:36:09,ForexALLNoExpiry,731.38,ForexALLNoExpiry,Forex
2024-11-16 08:20:30,ForexALLNoExpiry,620.91,ForexALLNoExpiry,Forex
2025-03-02 21:45:16,ForexALLNoExpiry,851.26,ForexALLNoExpiry,Forex
2025-01-23 10:34:28,ForexALLNoExpiry,273.83,ForexALLNoExpiry,Forex
2023-06-22 17:08:57,ForexALLNoExpiry,337.92,ForexALLNoExpiry,Forex
2023-10-02 11:54:58,ForexALLNoExpiry,518,ForexALLNoExpiry,Forex
2023-07-26 08:37:24,ForexALLNoExpiry,402.48,ForexALLNoExpiry,Forex
2024-10-08 00:40:50,ForexALLNoExpiry,353.98,ForexALLNoExpiry,Forex
2024-12-21 08:46:45,ForexALLNoExpiry,917.79,ForexALLNoExpiry,Forex
2025-01-03 03:03:05,ForexALLNoExpiry,665.27,ForexALLNoExpiry,Forex
2024-04-11 00:27:53,ForexALLNoExpiry,573.76,ForexALLNoExpiry,Forex
2024-04-29 20:10:19,ForexALLNoExpiry,364.07,ForexALLNoExpiry,Forex
2024-10-09 18:09:44,ForexALLNoExpiry,303.88,ForexALLNoExpiry,Forex
2025-02-02 17:06:05,ForexALLNoExpiry,797.25,ForexALLNoExpiry,Forex
2023-07-07 03:32:43,ForexALLNoExpiry,515.86,ForexALLNoExpiry,Forex
2023-06-16 06:47:49,ForexALLNoExpiry,536.65,ForexALLNoExpiry,Forex
2023-11-20 13:30:41,ForexALLNoExpiry,562.25,ForexALLNoExpiry,Forex
2024-07-27 19:42:30,ForexALLNoExpiry,638.25,ForexALLNoExpiry,Forex
2024-03-03 03:50:56,ForexALLNoExpiry,668.12,ForexALLNoExpiry,Forex
2023-09-10 11:21:02,ForexALLNoExpiry,276.87,ForexALLNoExpiry,Forex
2023-10-13 19:41:33,ForexALLNoExpiry,387.97,ForexALLNoExpiry,Forex
2024-08-21 21:52:44,ForexALLNoExpiry,621.29,ForexALLNoExpiry,Forex
2023-08-13 03:38:09,ForexALLNoExpiry,827.7,ForexALLNoExpiry,Forex
2023-11-15 15:13:05,ForexALLNoExpiry,684.24,ForexALLNoExpiry,Forex
2024-12-22 18:07:52,ForexALLNoExpiry,967.1,ForexALLNoExpiry,Forex
2024-01-14 22:39:49,ForexALLNoExpiry,438.4,ForexALLNoExpiry,Forex
2023-11-19 21:02:35,ForexALLNoExpiry,157.61,ForexALLNoExpiry,Forex
2024-06-17 08:39:33,ForexALLNoExpiry,722.05,ForexALLNoExpiry,Forex
2023-07-21 03:10:34,ForexALLNoExpiry,955.31,ForexALLNoExpiry,Forex
2024-04-30 04:05:59,ForexALLNoExpiry,665.57,ForexALLNoExpiry,Forex
2024-08-20 05:47:06,ForexALLNoExpiry,198.14,ForexALLNoExpiry,Forex
2024-10-23 16:38:35,ForexALLNoExpiry,838.97,ForexALLNoExpiry,Forex
2023-12-05 03:26:11,ForexALLNoExpiry,215.52,ForexALLNoExpiry,Forex
2023-08-19 19:17:02,ForexALLNoExpiry,872.58,ForexALLNoExpiry,Forex
2024-12-22 00:00:47,ForexALLNoExpiry,409.71,ForexALLNoExpiry,Forex
2024-10-07 10:41:54,ForexALLNoExpiry,914.83,ForexALLNoExpiry,Forex
2024-10-17 06:22:30,ForexALLNoExpiry,138.82,ForexALLNoExpiry,Forex
2024-12-19 11:40:06,ForexALLNoExpiry,821.41,ForexALLNoExpiry,Forex
2024-08-03 21:52:34,ForexALLNoExpiry,234.9,ForexALLNoExpiry,Forex
2024-08-24 17:19:19,ForexALLNoExpiry,975.69,ForexALLNoExpiry,Forex
2025-01-08 10:04:02,ForexALLNoExpiry,558.19,ForexALLNoExpiry,Forex
2024-02-29 00:13:48,ForexALLNoExpiry,162.88,ForexALLNoExpiry,Forex
